Date,CENERGY,ALLWYN,GEK_TERNA,OTE,PPC,EYDAP,AEGEAN,MOTOR_OIL,FOYRK,VIOHALCO
2025-01-15,9.679028511047363,14.143648147583008,17.809282302856445,13.356383323669434,11.875707626342773,5.901826858520508,8.918207168579102,19.234506607055664,3.6641287803649902,5.547965049743652
2025-01-16,9.445094108581543,14.072930335998535,17.809282302856445,13.338173866271973,11.837827682495117,5.891941547393799,8.787569999694824,19.107126235961914,3.6827282905578613,5.500054836273193
2025-01-17,9.454840660095215,14.205526351928711,17.848079681396484,13.538474082946777,11.847297668457031,5.901826858520508,8.81369686126709,19.725833892822266,3.673428535461426,5.567128658294678
2025-01-20,9.474335670471191,14.276244163513184,17.848079681396484,13.547578811645508,12.036703109741211,5.862283706665039,8.778860092163086,19.562057495117188,3.692028284072876,5.509636878967285
2025-01-21,9.337874412536621,14.125967979431152,17.964481353759766,13.611310958862305,12.1314058303833,5.8721699714660645,9.283992767333984,19.562057495117188,3.6966781616210938,5.442563056945801
2025-01-22,9.503578186035156,14.276244163513184,18.158479690551758,13.502056121826172,12.02723217010498,5.882055282592773,9.571395874023438,19.343692779541016,3.7013280391693115,5.48089075088501
2025-01-23,9.552314758300781,14.302763938903809,18.158479690551758,13.310859680175781,12.178756713867188,5.842512130737305,9.318829536437988,19.161718368530273,3.7292277812957764,5.509636878967285
2025-01-24,9.640040397644043,14.541438102722168,18.139083862304688,13.292652130126953,12.263989448547363,5.882055282592773,9.449467658996582,19.4528751373291,3.6827282905578613,5.615038871765137
2025-01-27,9.367115020751953,14.541438102722168,17.94508171081543,13.256234169006348,12.226107597351074,5.832626819610596,9.336248397827148,19.1981143951416,3.6966781616210938,5.547965049743652
2025-01-28,9.337874412536621,14.735913276672363,17.886882781982422,13.565788269042969,12.462864875793457,5.8721699714660645,9.458176612854004,19.416481018066406,3.845475435256958,5.653366565704346
2025-01-29,9.152676582336426,14.850830078125,17.906278610229492,13.529369354248047,12.481805801391602,5.8721699714660645,9.388503074645996,19.416481018066406,3.794326066970825,5.806678295135498
2025-01-30,9.357369422912598,14.612157821655273,17.906278610229492,13.547578811645508,12.567037582397461,5.85239839553833,9.466885566711426,19.63484764099121,3.8129258155822754,5.864170074462891
2025-01-31,9.269643783569336,14.638675689697266,18.11968231201172,13.292652130126953,12.4912748336792,6.0303425788879395,9.466885566711426,19.434677124023438,3.817575693130493,5.758768558502197
